10000
id_1 x_86185 y_68006
id_5733 x_56557 y_94863
id_5734 x_46735 y_11488
id_5735 x_59596 y_13985
id_5736 x_1698 y_59396
id_5737 x_25200 y_71092
id_5738 x_59677 y_45639
id_5739 x_77263 y_19311
id_5740 x_62281 y_32819
id_5741 x_5754 y_20473
id_5742 x_48427 y_34582
id_5743 x_17554 y_84227
id_5744 x_8217 y_70508
id_5745 x_41792 y_77879
id_5746 x_36130 y_87282
id_5747 x_64493 y_4535
id_5748 x_85312 y_3907
id_5749 x_40819 y_18282
id_5750 x_49837 y_23980
id_5751 x_34915 y_69484
id_5752 x_5067 y_46437
id_5753 x_67103 y_50713
id_5754 x_17543 y_97664
id_5755 x_6108 y_44374
id_5756 x_95338 y_2502
id_5757 x_30020 y_56807
id_5758 x_87410 y_9449
id_5759 x_93864 y_60449
id_5760 x_56174 y_86206
id_5761 x_83929 y_55572
id_5762 x_41420 y_5745
id_5763 x_9431 y_6207
id_5764 x_5609 y_50197
id_5765 x_80591 y_1025
id_5766 x_742 y_70110
id_5767 x_48905 y_39277
id_5768 x_25165 y_50005
id_5769 x_40148 y_44343
id_5770 x_45063 y_47677
id_5771 x_93553 y_62992
id_5772 x_39832 y_94281
id_5773 x_31680 y_17153
id_5774 x_93157 y_65051
id_5775 x_24602 y_36816
id_5776 x_92295 y_56317
id_5777 x_79357 y_17619
id_5778 x_16962 y_33552
id_5779 x_81006 y_14748
id_5780 x_96167 y_47246
id_5781 x_35189 y_5956
id_5782 x_86418 y_48716
id_5783 x_13696 y_30853
id_5784 x_78004 y_76303
id_5785 x_84410 y_41012
id_5786 x_67337 y_23921
id_5787 x_14838 y_76061
id_5788 x_42857 y_48554
id_5789 x_74498 y_14566
id_5790 x_19585 y_21052
id_5791 x_25619 y_35372
id_5792 x_23129 y_75457
id_5793 x_83841 y_64977
id_5794 x_67808 y_66075
id_5795 x_51063 y_79604
id_5796 x_95508 y_98677
id_5797 x_71089 y_76818
id_5798 x_42011 y_62424
id_5799 x_35403 y_30835
id_5800 x_75739 y_52522
id_5801 x_71176 y_98156
id_5802 x_10213 y_40092
id_5803 x_76521 y_45669
id_5804 x_25995 y_15398
id_5805 x_29054 y_32096
id_5806 x_50479 y_3298
id_5807 x_82971 y_85471
id_5808 x_34624 y_25680
id_5809 x_87139 y_84241
id_5810 x_34568 y_64653
id_5811 x_2109 y_67715
id_5812 x_53023 y_62377
id_5813 x_67494 y_72707
id_5814 x_20479 y_78683
id_5815 x_72825 y_17582
id_5816 x_99421 y_15998
id_5817 x_14752 y_32340
id_5818 x_76160 y_12621
id_5819 x_81419 y_63941
id_5820 x_64320 y_99987
id_5821 x_90814 y_69757
id_5822 x_81627 y_17348
id_5823 x_24118 y_48872
id_5824 x_77375 y_78146
id_5825 x_37316 y_50874
id_5826 x_81790 y_86383
id_5827 x_4756 y_44857
id_5828 x_20471 y_8409
id_5829 x_46899 y_27548
id_5830 x_87221 y_15798
id_5831 x_21128 y_98781
id_5832 x_96753 y_28377
id_5833 x_9289 y_34978
id_5834 x_45149 y_2964
id_5835 x_18550 y_46889
id_5836 x_90399 y_32998
id_5837 x_23194 y_16498
id_5838 x_27943 y_47014
id_5839 x_14110 y_69841
id_5840 x_76881 y_19777
id_5841 x_90058 y_57424
id_5842 x_11341 y_38902
id_5843 x_20162 y_81989
id_5844 x_68481 y_1916
id_5845 x_30659 y_34563
id_5846 x_39701 y_53968
id_5847 x_20546 y_74047
id_5848 x_4842 y_14773
id_5849 x_90591 y_13058
id_5850 x_537 y_84886
id_5851 x_78073 y_53261
id_5852 x_23303 y_66022
id_5853 x_25628 y_47183
id_5854 x_55602 y_77892
id_5855 x_76782 y_50244
id_5856 x_68796 y_4917
id_5857 x_82993 y_66750
id_5858 x_783 y_60171
id_5859 x_27473 y_86607
id_5860 x_28061 y_11038
id_5861 x_19552 y_55746
id_5862 x_52082 y_71321
id_5863 x_90061 y_22525
id_5864 x_97954 y_27926
id_5865 x_22939 y_54865
id_5866 x_79937 y_36744
id_5867 x_91231 y_28385
id_5868 x_22602 y_91974
id_5869 x_26633 y_44557
id_5870 x_39162 y_45898
id_5871 x_40941 y_49650
id_5872 x_59185 y_31994
id_5873 x_35007 y_90243
id_5874 x_66754 y_23265
id_5875 x_76264 y_59085
id_5876 x_57099 y_39820
id_5877 x_99351 y_56335
id_5878 x_44853 y_4947
id_5879 x_86104 y_15480
id_5880 x_60267 y_37365
id_5881 x_10901 y_20702
id_5882 x_51105 y_58773
id_5883 x_95290 y_73019
id_5884 x_67375 y_90504
id_5885 x_1877 y_46219
id_5886 x_43698 y_10807
id_5887 x_11562 y_10423
id_5888 x_9778 y_45178
id_5889 x_70557 y_91049
id_5890 x_53344 y_66153
id_5891 x_63979 y_74026
id_5892 x_31865 y_86118
id_5893 x_71385 y_64287
id_5894 x_79458 y_36937
id_5895 x_86244 y_53900
id_5896 x_83627 y_43569
id_5897 x_36151 y_58614
id_5898 x_12812 y_15373
id_5899 x_23484 y_37197
id_5900 x_60213 y_98406
id_5901 x_17243 y_16599
id_5902 x_31931 y_54783
id_5903 x_65979 y_7823
id_5904 x_48224 y_61044
id_5905 x_68988 y_12293
id_5906 x_45479 y_46484
id_5907 x_38374 y_86609
id_5908 x_63519 y_24517
id_5909 x_8107 y_54748
id_5910 x_77924 y_5413
id_5911 x_97874 y_31092
id_5912 x_90297 y_17122
id_5913 x_19288 y_45111
id_5914 x_20731 y_2391
id_5915 x_19952 y_39079
id_5916 x_56220 y_5029
id_5917 x_96897 y_43928
id_5918 x_96353 y_5916
id_5919 x_75072 y_25104
id_5920 x_3342 y_20230
id_5921 x_38854 y_30298
id_5922 x_7295 y_21377
id_5923 x_24960 y_63936
id_5924 x_39613 y_14233
id_5925 x_33665 y_59523
id_5926 x_67493 y_40567
id_5927 x_91911 y_20280
id_5928 x_80718 y_62879
id_5929 x_6647 y_50887
id_5930 x_38306 y_39409
id_5931 x_79683 y_8798
id_5932 x_17021 y_72686
id_5933 x_16356 y_62208
id_5934 x_16360 y_86758
id_5935 x_49464 y_53608
id_5936 x_65380 y_64096
id_5937 x_17230 y_32813
id_5938 x_45517 y_52198
id_5939 x_79439 y_41381
id_5940 x_90594 y_32029
id_5941 x_29460 y_1558
id_5942 x_50245 y_25695
id_5943 x_61480 y_87201
id_5944 x_6256 y_9124
id_5945 x_82120 y_31547
id_5946 x_12641 y_87028
id_5947 x_13458 y_57306
id_5948 x_89761 y_82067
id_5949 x_20551 y_98190
id_5950 x_40378 y_87858
id_5951 x_10707 y_17868
id_5952 x_71263 y_36388
id_5953 x_94026 y_22231
id_5954 x_97843 y_34352
id_5955 x_65153 y_3937
id_5956 x_81310 y_30122
id_5957 x_64719 y_54402
id_5958 x_97735 y_83232
id_5959 x_5611 y_27706
id_5960 x_66961 y_21727
id_5961 x_3971 y_43330
id_5962 x_75370 y_89153
id_5963 x_37786 y_70223
id_5964 x_11116 y_2645
id_5965 x_66895 y_43343
id_5966 x_92992 y_66297
id_5967 x_87479 y_25701
id_5968 x_14852 y_9894
id_5969 x_61313 y_43813
id_5970 x_46318 y_52068
id_5971 x_55517 y_92563
id_5972 x_27511 y_19096
id_5973 x_52060 y_26686
id_5974 x_70613 y_85788
id_5975 x_37925 y_30354
id_5976 x_34318 y_43312
id_5977 x_66652 y_83828
id_5978 x_68543 y_40280
id_5979 x_89851 y_26683
id_5980 x_36289 y_88089
id_5981 x_93351 y_50828
id_5982 x_7079 y_69221
id_5983 x_36771 y_43310
id_5984 x_82196 y_38108
id_5985 x_87629 y_38912
id_5986 x_55714 y_58177
id_5987 x_61468 y_35532
id_5988 x_37356 y_75808
id_5989 x_28055 y_71594
id_5990 x_63262 y_92182
id_5991 x_20331 y_64014
id_5992 x_99002 y_57406
id_5993 x_87617 y_57708
id_5994 x_95501 y_77776
id_5995 x_67452 y_43187
id_5996 x_93018 y_96675
id_5997 x_11495 y_57469
id_5998 x_80932 y_82381
id_5999 x_90079 y_95376
id_6000 x_11785 y_31887
id_6001 x_17300 y_23196
id_6002 x_36910 y_78906
id_6003 x_83902 y_4781
id_6004 x_77914 y_76302
id_6005 x_58802 y_21335
id_6006 x_73418 y_8476
id_6007 x_21713 y_90457
id_6008 x_43632 y_77611
id_6009 x_19144 y_67442
id_6010 x_96754 y_99170
id_6011 x_93943 y_42442
id_6012 x_60582 y_36693
id_6013 x_24585 y_30730
id_6014 x_60391 y_3662
id_6015 x_24600 y_90161
id_6016 x_79805 y_61113
id_6017 x_94759 y_89866
id_6018 x_35269 y_43658
id_6019 x_91116 y_97253
id_6020 x_66672 y_53719
id_6021 x_70486 y_46618
id_6022 x_96806 y_74016
id_6023 x_1624 y_1958
id_6024 x_40525 y_61755
id_6025 x_85148 y_29020
id_6026 x_50865 y_4436
id_6027 x_8174 y_47217
id_6028 x_73800 y_36859
id_6029 x_70628 y_40682
id_6030 x_45971 y_41624
id_6031 x_59415 y_69604
id_6032 x_10392 y_81352
id_6033 x_13856 y_37886
id_6034 x_44021 y_39798
id_6035 x_21250 y_41251
id_6036 x_88035 y_81203
id_6037 x_4951 y_41121
id_6038 x_46765 y_72458
id_6039 x_18976 y_83893
id_6040 x_74449 y_51057
id_6041 x_42996 y_12682
id_6042 x_322 y_63278
id_6043 x_79435 y_99184
id_6044 x_52037 y_41724
id_6045 x_90444 y_56978
id_6046 x_24992 y_39033
id_6047 x_76690 y_84415
id_6048 x_10884 y_85515
id_6049 x_92180 y_25198
id_6050 x_42635 y_92439
id_6051 x_9730 y_27781
id_6052 x_34829 y_79815
id_6053 x_260 y_30966
id_6054 x_98879 y_67812
id_6055 x_65732 y_2335
id_6056 x_90376 y_34285
id_6057 x_70327 y_8632
id_6058 x_2423 y_7415
id_6059 x_47397 y_2772
id_6060 x_53210 y_32088
id_6061 x_20732 y_70828
id_6062 x_28709 y_21398
id_6063 x_67859 y_94180
id_6064 x_32078 y_80520
id_6065 x_70373 y_46951
id_6066 x_60206 y_69227
id_6067 x_41704 y_66904
id_6068 x_74811 y_51444
id_6069 x_96267 y_9193
id_6070 x_60603 y_65471
id_6071 x_25598 y_16653
id_6072 x_66241 y_36919
id_6073 x_76865 y_17766
id_6074 x_5153 y_47864
id_6075 x_87050 y_94008
id_6076 x_52789 y_70405
id_6077 x_12141 y_41968
id_6078 x_14437 y_70507
id_6079 x_4821 y_92452
id_6080 x_53482 y_88945
id_6081 x_36447 y_38720
id_6082 x_63827 y_10125
id_6083 x_29491 y_69078
id_6084 x_42166 y_36713
id_6085 x_65179 y_95228
id_6086 x_65897 y_98250
id_6087 x_57713 y_17110
id_6088 x_10689 y_35306
id_6089 x_41239 y_67395
id_6090 x_48059 y_17231
id_6091 x_98649 y_34370
id_6092 x_47802 y_71195
id_6093 x_72331 y_70635
id_6094 x_72684 y_22960
id_6095 x_36129 y_56851
id_6096 x_93568 y_75699
id_6097 x_75100 y_4730
id_6098 x_71972 y_82200
id_6099 x_15018 y_51512
id_6100 x_54016 y_97893
id_6101 x_67128 y_19362
id_6102 x_94849 y_37418
id_6103 x_5341 y_87459
id_6104 x_85833 y_95826
id_6105 x_72794 y_51963
id_6106 x_88136 y_36991
id_6107 x_22652 y_29633
id_6108 x_85840 y_96457
id_6109 x_34042 y_94539
id_6110 x_59277 y_93704
id_6111 x_8180 y_24163
id_6112 x_45029 y_99672
id_6113 x_42032 y_71078
id_6114 x_92874 y_59407
id_6115 x_97259 y_69508
id_6116 x_51921 y_26810
id_6117 x_30729 y_32216
id_6118 x_18307 y_28735
id_6119 x_29563 y_92541
id_6120 x_55008 y_39049
id_6121 x_98415 y_98776
id_6122 x_50699 y_9774
id_6123 x_79663 y_73715
id_6124 x_19058 y_76074
id_6125 x_48162 y_10835
id_6126 x_52493 y_24572
id_6127 x_11412 y_90436
id_6128 x_35031 y_90403
id_6129 x_63263 y_63957
id_6130 x_87902 y_27374
id_6131 x_84682 y_72811
id_6132 x_68383 y_77759
id_6133 x_58656 y_39223
id_6134 x_67508 y_53489
id_6135 x_67968 y_90886
id_6136 x_55523 y_28893
id_6137 x_74336 y_58719
id_6138 x_5268 y_36653
id_6139 x_35373 y_17526
id_6140 x_83181 y_53228
id_6141 x_1789 y_23097
id_6142 x_35187 y_57813
id_6143 x_51488 y_36078
id_6144 x_10464 y_49732
id_6145 x_59447 y_12875
id_6146 x_59944 y_13188
id_6147 x_72687 y_86960
id_6148 x_18352 y_25411
id_6149 x_58201 y_60091
id_6150 x_28708 y_14525
id_6151 x_18343 y_72306
id_6152 x_96417 y_86791
id_6153 x_22961 y_21981
id_6154 x_66441 y_59425
id_6155 x_90501 y_62816
id_6156 x_1510 y_54806
id_6157 x_61301 y_13289
id_6158 x_1921 y_34631
id_6159 x_45494 y_75954
id_6160 x_48202 y_78471
id_6161 x_95191 y_78883
id_6162 x_66780 y_40179
id_6163 x_46048 y_19629
id_6164 x_15728 y_47724
id_6165 x_96845 y_13283
id_6166 x_62807 y_47289
id_6167 x_47369 y_20493
id_6168 x_81210 y_30843
id_6169 x_94679 y_58778
id_6170 x_19778 y_27899
id_6171 x_95737 y_81023
id_6172 x_13921 y_86815
id_6173 x_40422 y_38739
id_6174 x_91091 y_18718
id_6175 x_43125 y_34487
id_6176 x_90353 y_28052
id_6177 x_53370 y_7794
id_6178 x_59469 y_7705
id_6179 x_6356 y_91979
id_6180 x_14866 y_33852
id_6181 x_82820 y_25486
id_6182 x_49982 y_55855
id_6183 x_24305 y_623
id_6184 x_55661 y_39983
id_6185 x_54680 y_85077
id_6186 x_72676 y_92182
id_6187 x_91680 y_57119
id_6188 x_30872 y_54786
id_6189 x_93287 y_54112
id_6190 x_42061 y_44791
id_6191 x_72881 y_45751
id_6192 x_4514 y_77197
id_6193 x_34444 y_8406
id_6194 x_45718 y_95942
id_6195 x_24457 y_95006
id_6196 x_77078 y_17059
id_6197 x_70681 y_66084
id_6198 x_59312 y_73965
id_6199 x_79687 y_71944
id_6200 x_80518 y_43134
id_6201 x_94771 y_53314
id_6202 x_30253 y_19959
id_6203 x_73786 y_58459
id_6204 x_12406 y_9191
id_6205 x_32510 y_58379
id_6206 x_77286 y_92126
id_6207 x_13254 y_78570
id_6208 x_69022 y_33574
id_6209 x_80772 y_55727
id_6210 x_78270 y_95660
id_6211 x_17895 y_70885
id_6212 x_62140 y_32626
id_6213 x_91866 y_6632
id_6214 x_43411 y_51062
id_6215 x_89015 y_25381
id_6216 x_29274 y_33372
id_6217 x_70194 y_68121
id_6218 x_96219 y_38785
id_6219 x_82300 y_28627
id_6220 x_72157 y_15847
id_6221 x_72247 y_66796
id_6222 x_9444 y_83091
id_6223 x_88923 y_86618
id_6224 x_83214 y_60455
id_6225 x_25933 y_19194
id_6226 x_68277 y_63016
id_6227 x_53357 y_19324
id_6228 x_44793 y_759
id_6229 x_10269 y_5327
id_6230 x_58056 y_63325
id_6231 x_81443 y_46131
id_6232 x_10919 y_7084
id_6233 x_61444 y_27049
id_6234 x_98762 y_3365
id_6235 x_17207 y_6288
id_6236 x_6350 y_51330
id_6237 x_96269 y_7872
id_6238 x_73566 y_6687
id_6239 x_91945 y_83514
id_6240 x_2676 y_28381
id_6241 x_69039 y_15899
id_6242 x_23682 y_99336
id_6243 x_74108 y_28903
id_6244 x_56248 y_34505
id_6245 x_2802 y_16483
id_6246 x_6811 y_49707
id_6247 x_73477 y_1260
id_6248 x_17699 y_28128
id_6249 x_61078 y_86285
id_6250 x_41425 y_87843
id_6251 x_78164 y_69029
id_6252 x_47809 y_23383
id_6253 x_51022 y_45342
id_6254 x_84161 y_67077
id_6255 x_27944 y_42923
id_6256 x_99496 y_91820
id_6257 x_74050 y_88809
id_6258 x_12596 y_55902
id_6259 x_52437 y_33430
id_6260 x_50691 y_72658
id_6261 x_64961 y_25001
id_6262 x_10665 y_72968
id_6263 x_27659 y_52304
id_6264 x_97863 y_16995
id_6265 x_85541 y_51382
id_6266 x_78984 y_3083
id_6267 x_29451 y_2212
id_6268 x_44958 y_16329
id_6269 x_63695 y_25141
id_6270 x_17349 y_57123
id_6271 x_87304 y_23649
id_6272 x_47525 y_90824
id_6273 x_94097 y_9991
id_6274 x_51678 y_63733
id_6275 x_67096 y_93283
id_6276 x_96786 y_37671
id_6277 x_41397 y_5842
id_6278 x_2651 y_5708
id_6279 x_36263 y_92862
id_6280 x_53420 y_64967
id_6281 x_11976 y_92977
id_6282 x_18325 y_38957
id_6283 x_89906 y_92820
id_6284 x_65824 y_61478
id_6285 x_85288 y_47375
id_6286 x_17989 y_56925
id_6287 x_41361 y_19735
id_6288 x_32621 y_77695
id_6289 x_20790 y_8832
id_6290 x_19515 y_88374
id_6291 x_5744 y_1761
id_6292 x_94178 y_18564
id_6293 x_81476 y_8502
id_6294 x_47482 y_41406
id_6295 x_29984 y_11195
id_6296 x_62896 y_73279
id_6297 x_40041 y_87514
id_6298 x_44327 y_31630
id_6299 x_47866 y_48304
id_6300 x_27047 y_32537
id_6301 x_58680 y_63298
id_6302 x_31803 y_57351
id_6303 x_63594 y_35562
id_6304 x_87912 y_68641
id_6305 x_58541 y_25266
id_6306 x_94997 y_9681
id_6307 x_92385 y_16429
id_6308 x_14997 y_78835
id_6309 x_19852 y_66483
id_6310 x_86177 y_30454
id_6311 x_11631 y_77827
id_6312 x_29082 y_17278
id_6313 x_78730 y_82969
id_6314 x_70739 y_55844
id_6315 x_1115 y_40431
id_6316 x_47876 y_66026
id_6317 x_11689 y_97278
id_6318 x_62514 y_8575
id_6319 x_75814 y_85944
id_6320 x_54044 y_20439
id_6321 x_23877 y_87992
id_6322 x_20701 y_26606
id_6323 x_39813 y_15469
id_6324 x_70365 y_89374
id_6325 x_82029 y_31765
id_6326 x_5692 y_41191
id_6327 x_14819 y_58139
id_6328 x_51792 y_35583
id_6329 x_58182 y_89570
id_6330 x_16060 y_42205
id_6331 x_21816 y_74133
id_6332 x_29178 y_6679
id_6333 x_75145 y_93775
id_6334 x_53968 y_93609
id_6335 x_19361 y_21229
id_6336 x_64437 y_32090
id_6337 x_69756 y_17697
id_6338 x_91265 y_86977
id_6339 x_27051 y_79024
id_6340 x_1896 y_86367
id_6341 x_14927 y_34280
id_6342 x_33544 y_45940
id_6343 x_87658 y_49967
id_6344 x_25616 y_44246
id_6345 x_66504 y_95523
id_6346 x_4413 y_19465
id_6347 x_46460 y_81351
id_6348 x_57441 y_77861
id_6349 x_25953 y_89311
id_6350 x_97262 y_26845
id_6351 x_51289 y_77392
id_6352 x_55538 y_71487
id_6353 x_34888 y_55283
id_6354 x_66771 y_42294
id_6355 x_1793 y_95547
id_6356 x_98200 y_54209
id_6357 x_42453 y_66383
id_6358 x_57446 y_32041
id_6359 x_1444 y_46202
id_6360 x_62673 y_75913
id_6361 x_11586 y_7729
id_6362 x_91432 y_81812
id_6363 x_90805 y_39889
id_6364 x_33777 y_76977
id_6365 x_55161 y_9443
id_6366 x_62880 y_77581
id_6367 x_65561 y_51138
id_6368 x_2078 y_27067
id_6369 x_18044 y_15085
id_6370 x_11122 y_27501
id_6371 x_7844 y_93150
id_6372 x_36392 y_33415
id_6373 x_46061 y_92327
id_6374 x_69932 y_37887
id_6375 x_84356 y_22386
id_6376 x_40367 y_43980
id_6377 x_7912 y_17513
id_6378 x_15135 y_81148
id_6379 x_89817 y_17253
id_6380 x_27925 y_95880
id_6381 x_61024 y_90738
id_6382 x_57815 y_18563
id_6383 x_39241 y_99995
id_6384 x_77321 y_84478
id_6385 x_77379 y_63097
id_6386 x_55420 y_65783
id_6387 x_37565 y_95950
id_6388 x_48590 y_53529
id_6389 x_70326 y_82735
id_6390 x_37989 y_13961
id_6391 x_80140 y_49309
id_6392 x_74138 y_31759
id_6393 x_88386 y_91343
id_6394 x_71803 y_44384
id_6395 x_62611 y_39508
id_6396 x_57258 y_66281
id_6397 x_67073 y_27742
id_6398 x_7702 y_99519
id_6399 x_3683 y_67414
id_6400 x_38322 y_28235
id_6401 x_54745 y_20192
id_6402 x_86347 y_98344
id_6403 x_9311 y_5419
id_6404 x_13420 y_91036
id_6405 x_53502 y_74070
id_6406 x_97680 y_8867
id_6407 x_31805 y_30607
id_6408 x_15217 y_6635
id_6409 x_41139 y_86553
id_6410 x_16862 y_15714
id_6411 x_2391 y_85119
id_6412 x_90785 y_30165
id_6413 x_65181 y_44954
id_6414 x_63945 y_45691
id_6415 x_40724 y_32867
id_6416 x_36178 y_68381
id_6417 x_25010 y_90346
id_6418 x_59543 y_39194
id_6419 x_69874 y_6728
id_6420 x_72524 y_52268
id_6421 x_83095 y_53110
id_6422 x_73781 y_80370
id_6423 x_90314 y_65361
id_6424 x_73382 y_59224
id_6425 x_71350 y_92066
id_6426 x_90761 y_23909
id_6427 x_91398 y_3800
id_6428 x_78153 y_35192
id_6429 x_83628 y_93801
id_6430 x_35844 y_81373
id_6431 x_3873 y_86944
id_6432 x_51285 y_92147
id_6433 x_70370 y_13860
id_6434 x_37985 y_54935
id_6435 x_21925 y_96
id_6436 x_72058 y_81318
id_6437 x_76428 y_66423
id_6438 x_24403 y_31428
id_6439 x_48274 y_35694
id_6440 x_64710 y_67537
id_6441 x_88065 y_94118
id_6442 x_69850 y_74599
id_6443 x_40843 y_60364
id_6444 x_3656 y_55114
id_6445 x_80169 y_74607
id_6446 x_47730 y_78447
id_6447 x_64509 y_31449
id_6448 x_53588 y_40615
id_6449 x_79670 y_45584
id_6450 x_55364 y_69544
id_6451 x_76453 y_57141
id_6452 x_29202 y_92950
id_6453 x_86203 y_54834
id_6454 x_10626 y_71228
id_6455 x_98628 y_19368
id_6456 x_84330 y_86140
id_6457 x_16007 y_66979
id_6458 x_42256 y_67557
id_6459 x_55853 y_3568
id_6460 x_65234 y_35183
id_6461 x_60099 y_83568
id_6462 x_21088 y_29914
id_6463 x_83063 y_4501
id_6464 x_87840 y_10374
id_6465 x_72719 y_58139
id_6466 x_4467 y_94162
id_6467 x_30208 y_2223
id_6468 x_23659 y_30506
id_6469 x_31075 y_12902
id_6470 x_91123 y_1222
id_6471 x_18346 y_27381
id_6472 x_4178 y_60312
id_6473 x_32397 y_88675
id_6474 x_8771 y_38985
id_6475 x_25413 y_59963
id_6476 x_78479 y_62560
id_6477 x_19320 y_84724
id_6478 x_81689 y_48434
id_6479 x_5216 y_30629
id_6480 x_83850 y_80181
id_6481 x_49602 y_70139
id_6482 x_50554 y_81875
id_6483 x_68144 y_18793
id_6484 x_14160 y_48819
id_6485 x_51210 y_73391
id_6486 x_41793 y_26159
id_6487 x_77118 y_66569
id_6488 x_95752 y_65204
id_6489 x_28769 y_81713
id_6490 x_8719 y_28800
id_6491 x_37304 y_52738
id_6492 x_5638 y_61729
id_6493 x_12408 y_6931
id_6494 x_91717 y_89857
id_6495 x_83090 y_95871
id_6496 x_91742 y_62625
id_6497 x_65006 y_99412
id_6498 x_69739 y_7501
id_6499 x_90856 y_80743
id_6500 x_79970 y_22124
id_6501 x_88860 y_16744
id_6502 x_389 y_90126
id_6503 x_71044 y_27196
id_6504 x_77864 y_70005
id_6505 x_97787 y_78801
id_6506 x_70845 y_72918
id_6507 x_18047 y_45574
id_6508 x_9619 y_14902
id_6509 x_45679 y_65836
id_6510 x_6898 y_1762
id_6511 x_21436 y_47870
id_6512 x_42205 y_80781
id_6513 x_27527 y_41229
id_6514 x_12365 y_72376
id_6515 x_67026 y_8750
id_6516 x_87389 y_76965
id_6517 x_93922 y_5553
id_6518 x_36145 y_37576
id_6519 x_81325 y_95560
id_6520 x_89396 y_27095
id_6521 x_45060 y_13575
id_6522 x_89188 y_20541
id_6523 x_97846 y_11483
id_6524 x_32992 y_7431
id_6525 x_95255 y_10846
id_6526 x_58633 y_96988
id_6527 x_48827 y_20976
id_6528 x_31751 y_69877
id_6529 x_23992 y_71518
id_6530 x_91386 y_34138
id_6531 x_10863 y_51629
id_6532 x_81260 y_50106
id_6533 x_54509 y_44035
id_6534 x_44407 y_99370
id_6535 x_57956 y_91584
id_6536 x_87051 y_86210
id_6537 x_25959 y_36315
id_6538 x_23962 y_76440
id_6539 x_523 y_26664
id_6540 x_1996 y_98223
id_6541 x_50130 y_97103
id_6542 x_61121 y_52173
id_6543 x_13853 y_86337
id_6544 x_32964 y_3947
id_6545 x_68770 y_75095
id_6546 x_95747 y_61513
id_6547 x_84541 y_92672
id_6548 x_1468 y_71444
id_6549 x_52514 y_62500
id_6550 x_66260 y_3806
id_6551 x_28415 y_31417
id_6552 x_68108 y_33600
id_6553 x_7436 y_54674
id_6554 x_27435 y_68239
id_6555 x_58467 y_89345
id_6556 x_55540 y_15140
id_6557 x_80239 y_82459
id_6558 x_43491 y_31288
id_6559 x_6306 y_27001
id_6560 x_29757 y_47497
id_6561 x_78098 y_98880
id_6562 x_28758 y_14097
id_6563 x_25647 y_81005
id_6564 x_24447 y_71916
id_6565 x_44178 y_26831
id_6566 x_33161 y_12660
id_6567 x_31359 y_15032
id_6568 x_18180 y_56192
id_6569 x_54837 y_99397
id_6570 x_94806 y_38706
id_6571 x_52572 y_63634
id_6572 x_99209 y_75420
id_6573 x_29519 y_49442
id_6574 x_6931 y_34170
id_6575 x_3376 y_38015
id_6576 x_77629 y_32162
id_6577 x_69385 y_30123
id_6578 x_71479 y_47146
id_6579 x_99617 y_87929
id_6580 x_29683 y_16409
id_6581 x_65656 y_72950
id_6582 x_36561 y_82216
id_6583 x_75309 y_38822
id_6584 x_83961 y_30745
id_6585 x_43717 y_15044
id_6586 x_40087 y_63032
id_6587 x_77175 y_48365
id_6588 x_84265 y_31081
id_6589 x_33984 y_52234
id_6590 x_6817 y_70060
id_6591 x_40840 y_51518
id_6592 x_88910 y_58367
id_6593 x_85539 y_99626
id_6594 x_71092 y_41360
id_6595 x_77178 y_88273
id_6596 x_91219 y_61673
id_6597 x_63581 y_66291
id_6598 x_22540 y_49304
id_6599 x_22346 y_33198
id_6600 x_70985 y_38015
id_6601 x_96664 y_75715
id_6602 x_96981 y_91118
id_6603 x_30005 y_70944
id_6604 x_11656 y_39330
id_6605 x_64781 y_88644
id_6606 x_59839 y_56136
id_6607 x_9256 y_86843
id_6608 x_43023 y_21989
id_6609 x_44279 y_9966
id_6610 x_54289 y_57664
id_6611 x_36792 y_66736
id_6612 x_94155 y_39230
id_6613 x_50635 y_86278
id_6614 x_11434 y_42336
id_6615 x_96801 y_25187
id_6616 x_66376 y_1913
id_6617 x_45106 y_25771
id_6618 x_44758 y_14863
id_6619 x_27119 y_6203
id_6620 x_61016 y_57980
id_6621 x_96266 y_97077
id_6622 x_76134 y_41051
id_6623 x_75152 y_25610
id_6624 x_21736 y_66013
id_6625 x_12449 y_88717
id_6626 x_65641 y_16998
id_6627 x_92096 y_49239
id_6628 x_76160 y_63280
id_6629 x_86112 y_35792
id_6630 x_42463 y_17338
id_6631 x_18948 y_26031
id_6632 x_86607 y_53663
id_6633 x_16134 y_45554
id_6634 x_59138 y_60443
id_6635 x_42842 y_20238
id_6636 x_44669 y_65851
id_6637 x_99063 y_78509
id_6638 x_16414 y_53465
id_6639 x_27218 y_11830
id_6640 x_69413 y_57195
id_6641 x_5339 y_66674
id_6642 x_30984 y_5100
id_6643 x_44343 y_59270
id_6644 x_93965 y_63620
id_6645 x_81485 y_75647
id_6646 x_43360 y_18987
id_6647 x_63692 y_43781
id_6648 x_50248 y_20970
id_6649 x_44315 y_42115
id_6650 x_88166 y_5604
id_6651 x_74714 y_39267
id_6652 x_86633 y_8188
id_6653 x_58136 y_43459
id_6654 x_74092 y_75581
id_6655 x_47499 y_76998
id_6656 x_78270 y_87723
id_6657 x_10998 y_81073
id_6658 x_45794 y_2292
id_6659 x_59844 y_99234
id_6660 x_14877 y_43545
id_6661 x_30974 y_84061
id_6662 x_25003 y_66647
id_6663 x_44262 y_20899
id_6664 x_75727 y_42169
